Name,Lines,Words,Profanity Count,Profanity List,Profanity Frequency
cartman,574,7584,127,"{'god': 19, 'asshole': 12, 'bitch': 11, 'kill': 9, 'hell': 7, 'suck': 6, 'fuck': 6, 'goddammit': 5, 'hitler': 5, 'butthole': 5, 'gay': 4, 'crap': 4, 'stupid': 4, 'assholes': 3, 'goddamned': 2, 'fat': 2, 'pee': 2, 'sex': 2, 'fucking': 2, 'boobs': 1, 'heebs': 1, 'pissed': 1, 'piss': 1, 'uterus': 1, 'raped': 1, 'murder': 1, 'retards': 1, 'urinal': 1, 'punkass': 1, 'faggot': 1, 'damn': 1, 'boner': 1, 'titties': 1, 'slut': 1, 'screwed': 1, 'dickhead': 1}",1.67
kyle,356,3190,77,"{'fatass': 10, 'hell': 9, 'crap': 6, 'bitch': 5, 'sex': 5, 'kill': 5, 'god': 4, 'bastard': 3, 'retard': 3, 'stupid': 3, 'bastards': 2, 'fucking': 2, 'fat': 2, 'retarded': 2, 'fuck': 2, 'goddammit': 2, 'weirdo': 1, 'molest': 1, 'slope': 1, 'ass': 1, 'dick': 1, 'asshole': 1, 'kills': 1, 'retards': 1, 'urinal': 1, 'pee': 1, 'suck': 1, 'screwed': 1}",2.41
stan,313,2439,30,"{'god': 4, 'sex': 3, 'crap': 3, 'stupid': 3, 'hell': 2, 'pissed': 2, 'urinal': 2, 'asshole': 2, 'retarded': 1, 'hells': 1, 'goddamned': 1, 'tard': 1, 'kills': 1, 'screw': 1, 'pee': 1, 'goddammit': 1, 'kill': 1}",1.23
randy,105,1252,13,"{'gay': 2, 'tard': 2, 'pee': 2, 'goddammit': 1, 'farts': 1, 'kill': 1, 'stupid': 1, 'damn': 1, 'hell': 1, 'god': 1}",1.04
butters,94,640,8,"{'tinkle': 2, 'kill': 2, 'pedophile': 1, 'urinal': 1, 'ass': 1, 'damn': 1}",1.25
liane,75,680,0,{},0.0
mrs garrison,64,1056,41,"{'retard': 10, 'sex': 7, 'god': 5, 'crap': 3, 'hell': 3, 'retarded': 2, 'dick': 2, 'faggot': 2, 'ass': 1, 'pissed': 1, 'screwed': 1, 'fuckin': 1, 'vagina': 1, 'gods': 1, 'queer': 1}",3.88
cesar,57,719,4,"{'hell': 3, 'fat': 1}",0.56
mingie,53,773,7,"{'stupid': 4, 'asshole': 1, 'fat': 1, 'bastards': 1}",0.91
gerald,52,585,2,"{'boobs': 1, 'stupid': 1}",0.34
towelie,50,629,3,"{'screwed': 2, 'god': 1}",0.48
chef,45,233,8,"{'asshole': 2, 'sexual': 1, 'rectum': 1, 'ass': 1, 'god': 1, 'damn': 1, 'hell': 1}",3.43
al gore,45,830,8,"{'damn': 2, 'kill': 2, 'god': 1, 'bitch': 1, 'goddamned': 1, 'stupid': 1}",0.96
gary,40,349,5,"{'assholes': 1, 'bastard': 1, 'asshole': 1, 'pissed': 1, 'god': 1}",1.43
mr dawkins,39,440,6,"{'god': 2, 'spunk': 1, 'breasts': 1, 'sex': 1, 'stupid': 1}",1.36
mr mackey,36,954,19,"{'urinal': 15, 'god': 1, 'poop': 1, 'goddamned': 1, 'turd': 1}",1.99
satan,33,727,7,"{'hell': 3, 'screw': 1, 'hitler': 1, 'god': 1, 'stupid': 1}",0.96
mr connolly,32,746,12,"{'sex': 6, 'retarded': 2, 'molest': 1, 'erect': 1, 'penis': 1, 'god': 1}",1.61
fox president,30,381,0,{},0.0
oprah,30,516,3,"{'shit': 1, 'stupid': 1, 'hell': 1}",0.58
miss stevenson,30,389,1,{'god': 1},0.26
bundy,30,200,4,"{'kill': 2, 'whore': 1, 'sex': 1}",2.0
time child,30,398,11,"{'suck': 4, 'asshole': 2, 'stupid': 2, 'ass': 1, 'screw': 1, 'god': 1}",2.76
ike,27,101,1,{'poop': 1},0.99
sheila,27,217,1,{'sex': 1},0.46
announcer,27,481,5,"{'pee': 4, 'puss': 1}",1.04
stella,26,357,1,{'bastard': 1},0.28
nelson,22,170,1,{'god': 1},0.59
peter,20,219,0,{},0.0
shvek,20,297,1,{'dick': 1},0.34
kenny,19,75,4,"{'shit': 2, 'fuck': 1, 'titties': 1}",5.33
principal victoria,19,221,0,{},0.0
smalls,19,198,10,"{'god': 2, 'pissed': 2, 'punkass': 1, 'damn': 1, 'shit': 1, 'hell': 1, 'ass': 1, 'motherfucking': 1}",5.05
jimbo,17,164,4,"{'crap': 1, 'gay': 1, 'turd': 1, 'sex': 1}",2.44
president,17,266,1,{'kill': 1},0.38
ranger mcfriendly,16,274,3,"{'gay': 2, 'bitch': 1}",1.09
bart,16,78,2,"{'motherfucker': 1, 'fucking': 1}",2.56
