Name,Lines,Words,Profanity Count,Profanity List,Profanity Frequency
randy,277,4875,80,"{'weed': 34, 'fuck': 9, 'god': 6, 'hell': 5, 'shit': 4, 'kill': 3, 'ass': 3, 'pissed': 2, 'assholes': 1, 'screwing': 1, 'pot': 1, 'stupid': 1, 'shits': 1, 'bitch': 1, 'shitting': 1, 'hemp': 1, 'fucking': 1, 'rapists': 1, 'fat': 1, 'sex': 1, 'poop': 1, 'shitty': 1}",1.64
cartman,174,2687,46,"{'god': 5, 'fuck': 4, 'stupid': 4, 'crap': 3, 'titty': 3, 'farts': 3, 'pubic': 3, 'sucks': 2, 'pissed': 2, 'goddamned': 2, 'shitty': 2, 'weed': 1, 'sucked': 1, 'butthole': 1, 'dick': 1, 'fucking': 1, 'kill': 1, 'shit': 1, 'fat': 1, 'bitch': 1, 'poop': 1, 'turd': 1, 'screwed': 1, 'tits': 1}",1.71
butters,87,1040,7,"{'god': 2, 'kill': 2, 'stupid': 1, 'pissed': 1, 'ass': 1}",0.67
stan,85,924,8,"{'poop': 2, 'weed': 1, 'piss': 1, 'fucking': 1, 'kill': 1, 'stupid': 1, 'hell': 1}",0.87
scott,71,592,12,"{'god': 4, 'shit': 3, 'asshole': 2, 'fuck': 1, 'fucking': 1, 'assholes': 1}",2.03
stephen,62,621,10,"{'weed': 7, 'fuck': 1, 'god': 1, 'hell': 1}",1.61
kyle,61,710,13,"{'fuck': 3, 'shit': 3, 'fat': 1, 'asshole': 1, 'kill': 1, 'god': 1, 'stupid': 1, 'poop': 1, 'hell': 1}",1.83
towelie,56,527,15,"{'weed': 4, 'fuck': 3, 'shit': 2, 'god': 1, 'stupid': 1, 'asshole': 1, 'assholes': 1, 'ass': 1, 'crap': 1}",2.85
liane,46,640,3,"{'hell': 2, 'weed': 1}",0.47
jeff,42,576,3,"{'hell': 1, 'stupid': 1, 'shit': 1}",0.52
pc principal,41,692,13,"{'fucking': 7, 'shit': 3, 'fuckin': 2, 'damn': 1}",1.88
sheila,37,434,3,"{'god': 2, 'anus': 1}",0.69
mr mackey,36,580,8,"{'weed': 4, 'god': 1, 'asses': 1, 'turd': 1, 'poop': 1}",1.38
strong woman,33,488,2,"{'asshole': 1, 'god': 1}",0.41
sophie,33,420,4,"{'shit': 2, 'fucking': 1, 'sucks': 1}",0.95
bob,31,544,1,{'weed': 1},0.18
shelly,29,232,7,"{'stupid': 4, 'pot': 1, 'turds': 1, 'shit': 1}",3.02
heather,29,593,5,"{'fuckin': 1, 'ass': 1, 'hell': 1, 'shit': 1, 'vagina': 1}",0.84
david,27,313,2,"{'hell': 1, 'god': 1}",0.64
clark,25,494,12,"{'fucking': 4, 'shit': 2, 'assholes': 1, 'hell': 1, 'asses': 1, 'bitches': 1, 'fuck': 1, 'god': 1}",2.43
santa,25,378,11,"{'drunk': 2, 'assholes': 2, 'fucking': 2, 'shit': 2, 'god': 1, 'hell': 1, 'mutherfucker': 1}",2.91
sharon,24,320,2,"{'stupid': 1, 'weed': 1}",0.62
mayor,24,347,2,"{'weed': 1, 'god': 1}",0.58
producer,21,487,4,"{'organ': 2, 'suck': 1, 'teat': 1}",0.82
harriet,20,256,9,"{'shitting': 2, 'poop': 1, 'goddamned': 1, 'bitch': 1, 'fat': 1, 'whore': 1, 'bitches': 1, 'fuck': 1}",3.52
dr gauche,17,384,5,"{'vagina': 1, 'kill': 1, 'anus': 1, 'asses': 1, 'turd': 1}",1.3
jimmy,16,184,1,{'boner': 1},0.54
announcer,16,342,3,{'queef': 3},0.88
mrs white,16,161,0,{},0.0
laura,16,166,6,"{'bitch': 3, 'anal': 1, 'god': 1, 'shit': 1}",3.61
gerald,14,87,3,"{'fuck': 1, 'shit': 1, 'fucking': 1}",3.45
clerk,14,128,0,{},0.0
nichole,14,202,1,{'bitch': 1},0.5
goo man,13,281,2,{'shitty': 2},0.71
pete,13,240,2,"{'fat': 1, 'dick': 1}",0.83
jimbo,12,87,7,"{'weed': 5, 'hells': 1, 'hell': 1}",8.05
linda s,12,99,9,"{'fuck': 5, 'shit': 1, 'asses': 1, 'god': 1, 'stupid': 1}",9.09
officer brown,10,129,0,{},0.0
garrison,10,166,2,"{'shit': 1, 'fuck': 1}",1.2
tom,10,217,3,"{'god': 1, 'screwing': 1, 'shit': 1}",1.38
doctor,9,136,1,{'prick': 1},0.74
mr kim,9,110,0,{},0.0
mickey,8,125,8,"{'fuck': 2, 'fucking': 1, 'bitch': 1, 'fat': 1, 'shithead': 1, 'pissed': 1, 'shit': 1}",6.4
kenny,8,23,1,{'hell': 1},4.35
pooh,7,95,0,{},0.0
murph,7,192,0,{},0.0
det harris,7,117,0,{},0.0
giuliani,7,103,2,"{'fuck': 1, 'puss': 1}",1.94
alejandro,7,42,0,{},0.0
clyde,7,49,0,{},0.0
nathan,7,81,2,"{'god': 1, 'shit': 1}",2.47
jesus,7,78,0,{},0.0
news anchor,6,106,0,{},0.0
narrator,6,261,3,"{'weed': 2, 'crotch': 1}",1.15
mrs biggle,6,96,2,"{'poop': 1, 'cunt': 1}",2.08
cmdr miller,5,58,0,{},0.0
mexican joker,5,47,3,"{'rape': 2, 'kill': 1}",6.38
boy,5,24,0,{},0.0
rancher,5,147,1,{'fuck': 1},0.68
bll keegan,5,67,0,{},0.0
officer,5,63,0,{},0.0
publicist,5,54,0,{},0.0
yates,5,26,0,{},0.0
princess star,4,49,0,{},0.0
bigwig 1,4,48,1,{'weed': 1},2.08
agent 1,4,44,0,{},0.0
wife,4,13,0,{},0.0
ike,4,19,1,{'god': 1},5.26
piglet,4,47,0,{},0.0
passenger 1,4,28,0,{},0.0
shelley,4,21,1,{'stupid': 1},4.76
wendy,4,83,0,{},0.0
both,4,16,0,{},0.0
crystal,4,21,0,{},0.0
jason,4,32,0,{},0.0
tammy,4,49,0,{},0.0
emory,4,20,0,{},0.0
mabel,4,30,0,{},0.0
agent 3,3,30,0,{},0.0
clerk 2,3,29,0,{},0.0
husband,3,26,1,{'weed': 1},3.85
agent 2,3,20,0,{},0.0
rodgers,3,17,0,{},0.0
female inspector,3,6,0,{},0.0
mayor mcdaniels,3,82,0,{},0.0
linda,3,26,0,{},0.0
thomas,3,48,0,{},0.0
richard,3,34,1,{'bitch': 1},2.94
tolkien,3,14,0,{},0.0
crowd,3,17,0,{},0.0
cook,3,34,1,{'bitchin': 1},2.94
craig,3,35,0,{},0.0
jud,3,63,0,{},0.0
sportswriter,3,34,0,{},0.0
mom,3,24,0,{},0.0
all,3,3,0,{},0.0
scotts dad,3,54,6,"{'fucking': 3, 'shit': 2, 'hell': 1}",11.11
dispatcher,3,40,0,{},0.0
dave,3,29,0,{},0.0
dean,3,20,0,{},0.0
agent 5,2,21,0,{},0.0
clerk 1,2,10,0,{},0.0
girl,2,7,0,{},0.0
passenger 2,2,26,0,{},0.0
prisoner 2,2,2,0,{},0.0
presiding judge,2,2,0,{},0.0
censor,2,2,0,{},0.0
merchant,2,2,0,{},0.0
danny,2,4,0,{},0.0
linda stotch,2,6,0,{},0.0
cartman and butters,2,11,0,{},0.0
smith,2,8,0,{},0.0
paramedic 1,2,2,0,{},0.0
guide,2,54,1,{'hemp': 1},1.85
guest 1,2,19,0,{},0.0
guest 2,2,7,1,{'weed': 1},14.29
field reporter,2,39,0,{},0.0
agent,2,25,0,{},0.0
officer peterson,2,12,0,{},0.0
janet,2,37,0,{},0.0
mma host,2,33,0,{},0.0
babies,2,6,0,{},0.0
reporter 1,2,10,2,{'poop': 2},20.0
the other ladies,2,3,0,{},0.0
sheriff,2,19,0,{},0.0
repairman 2,2,11,0,{},0.0
scotts mom,2,6,0,{},0.0
the other workers,2,3,0,{},0.0
timmy,2,2,0,{},0.0
woman,2,40,1,{'drunk': 1},2.5
the boys,2,3,0,{},0.0
announcer 2,2,128,1,{'ass': 1},0.78
worker,2,37,0,{},0.0
proprietor,2,28,0,{},0.0
bigwig 2,1,13,0,{},0.0
esposa,1,11,0,{},0.0
jack,1,11,0,{},0.0
diego,1,8,0,{},0.0
kids,1,6,0,{},0.0
agent 4,1,4,0,{},0.0
agent 6,1,4,0,{},0.0
martinez,1,1,0,{},0.0
aguilar,1,1,0,{},0.0
mickey mouse,1,32,1,{'asshole': 1},3.12
mitchell,1,17,0,{},0.0
thor,1,17,0,{},0.0
winnie the pooh,1,16,0,{},0.0
kate  earl,1,5,0,{},0.0
off screen assistant,1,4,0,{},0.0
a familiar voice,1,3,0,{},0.0
stan butters,1,2,0,{},0.0
fingerbang,1,2,0,{},0.0
kate,1,1,0,{},0.0
male inspector,1,1,0,{},0.0
prisoner 1,1,1,0,{},0.0
the others,1,1,0,{},0.0
doctor 2,1,6,0,{},0.0
deep voices,1,3,0,{},0.0
stuart,1,2,1,{'shit': 1},50.0
sharon stan shelley,1,1,0,{},0.0
incredible meat founder,1,142,0,{},0.0
customer,1,21,0,{},0.0
rick,1,17,0,{},0.0
a new cook,1,7,0,{},0.0
millie,1,6,0,{},0.0
rancer,1,6,0,{},0.0
officer stevens,1,4,0,{},0.0
mummy,1,1,0,{},0.0
officers,1,1,0,{},0.0
anchor,1,49,2,"{'bullshit': 1, 'tampon': 1}",4.08
fr maxi,1,39,0,{},0.0
linda black,1,26,0,{},0.0
officer 2,1,11,0,{},0.0
reporters,1,10,0,{},0.0
reporter,1,9,0,{},0.0
baja shepherd,1,8,0,{},0.0
man with orange shirt,1,6,1,{'god': 1},16.67
the whites,1,6,0,{},0.0
mexican,1,4,0,{},0.0
panamanian,1,4,0,{},0.0
townswoman,1,4,0,{},0.0
officer 1,1,2,0,{},0.0
anderson cooper,1,10,0,{},0.0
kelly,1,7,0,{},0.0
pc girl,1,5,0,{},0.0
heather swanson,1,3,1,{'fuck': 1},33.33
pc boy,1,1,0,{},0.0
kyle voice over,1,18,0,{},0.0
reporter 2,1,18,0,{},0.0
sportwriter,1,6,1,{'poop': 1},16.67
male diner,1,5,0,{},0.0
janice,1,4,0,{},0.0
a driver,1,4,0,{},0.0
theresa,1,3,0,{},0.0
mrs testaburger,1,2,0,{},0.0
kyle ike,1,1,0,{},0.0
sophie gray,1,37,0,{},0.0
a boy,1,18,0,{},0.0
bob white,1,18,0,{},0.0
steve black,1,16,0,{},0.0
repairman 1 bill,1,13,0,{},0.0
both men,1,13,0,{},0.0
cashier,1,8,0,{},0.0
repairman 3 michael,1,6,0,{},0.0
katie,1,6,0,{},0.0
sophies mom,1,6,0,{},0.0
repairman 2 kurt,1,5,0,{},0.0
mrs malkinson,1,4,0,{},0.0
katherine,1,4,0,{},0.0
kurt,1,1,0,{},0.0
the repairmen,1,1,0,{},0.0
skeeter,1,15,0,{},0.0
janson,1,15,0,{},0.0
townsman 1,1,13,1,{'kill': 1},7.69
linda b,1,12,0,{},0.0
steve,1,11,1,{'shit': 1},9.09
mrs tweek,1,10,1,{'weed': 1},10.0
townsman 3,1,10,0,{},0.0
mr testaburger,1,9,0,{},0.0
townsman 2,1,7,0,{},0.0
elf,1,6,0,{},0.0
jason the manager,1,4,0,{},0.0
townsman 4,1,4,0,{},0.0
driver,1,3,0,{},0.0
townsman voice,1,3,0,{},0.0
female driver,1,3,0,{},0.0
jim,1,2,0,{},0.0
